Year,Avg. Pace,PLAYER,TEAM,Team Conference Rank,GP,Team GP,W,PTS,REB,AST,STL,BLK,TOV,TS%,3PM,DEFWS,USG%,PIE,MVP,Prior MVPs,DPOY
2017,97.3,Wayne Selden,MEM,14,35,82,10,9.3,1.6,1.9,0.5,0.1,1.5,55.1,1.4,48,21.2,7.2,0,0,0
2017,97.3,Lance Stephenson,IND,5,82,82,48,9.2,5.2,2.9,0.6,0.2,1.6,49.5,0.8,49,20.8,9.7,0,0,0
2017,97.3,Kyle Korver,CLE,4,73,82,43,9.2,2.3,1.2,0.4,0.4,0.8,65.2,2.2,79,15.4,8.3,0,0,0
2017,97.3,Michael Kidd-Gilchrist,CHA,10,74,82,34,9.2,4.1,1.0,0.7,0.4,0.7,53.6,0.0,71,15.9,7.4,0,0,0
2017,97.3,Anthony Tolliver,DET,9,79,82,37,8.9,3.1,1.1,0.4,0.3,0.7,66.3,2.0,78,14.4,8.6,0,0,0
2017,97.3,Troy Daniels,PHX,15,79,82,20,8.9,1.6,0.6,0.3,0.1,0.7,58.3,2.3,0.02,16.8,5.8,0,0,0
2017,97.3,Manu Ginobili,SAS,7,65,82,39,8.9,2.2,2.5,0.7,0.2,1.6,55.3,1.0,67,20.5,8.5,0,0,0
2017,97.3,Cameron Payne,CHI,13,25,82,7,8.8,2.8,4.5,1.0,0.4,1.4,49.8,1.4,0.040999999999999995,18.3,8.8,0,0,0
2017,97.3,Mike Scott,WAS,8,76,82,39,8.8,3.3,1.1,0.3,0.1,1.0,59.9,0.9,51,19.4,9.6,0,0,0
2017,97.3,John Henson,MIL,6,76,82,39,8.8,6.8,1.5,0.6,1.4,1.1,58.2,0.0,79,14.9,9.7,0,0,0
2017,97.3,Johnathan Motley,DAL,13,11,82,1,8.7,4.5,0.6,0.3,0.2,0.8,55.0,0.1,0.057999999999999996,24.0,12.6,0,0,0
2017,97.3,Skal Labissiere,SAC,12,60,82,19,8.7,4.8,1.2,0.4,0.8,1.2,51.3,0.3,49,20.4,8.4,0,0,0
2017,97.3,Terrence Ross,ORL,14,24,82,10,8.7,3.0,1.6,1.1,0.5,1.2,50.5,1.3,69,16.6,6.1,0,0,0
2017,97.3,Shabazz Napier,POR,3,74,82,46,8.7,2.3,2.0,1.1,0.2,1.2,54.4,1.1,81,19.2,9.9,0,0,0
2017,97.3,Larry Nance Jr.,CLE,4,66,82,32,8.7,6.8,1.2,1.3,0.6,0.8,60.5,0.0,84,15.5,12.8,0,0,0
2017,97.3,Stanley Johnson,DET,9,69,82,33,8.7,3.7,1.6,1.4,0.2,1.1,48.0,1.0,94,16.1,5.9,0,0,0
2017,97.3,Emmanuel Mudiay,NYK,11,64,82,29,8.6,2.4,3.2,0.6,0.2,1.8,47.4,0.7,0.03,23.1,8.0,0,0,0
2017,97.3,Fred VanVleet,TOR,1,76,82,55,8.6,2.4,3.2,0.9,0.3,1.0,55.6,1.4,92,18.8,11.1,0,0,0
2017,97.3,Isaiah Canaan,PHX,15,20,82,9,8.6,2.3,3.8,0.8,0.1,1.5,53.9,1.1,0.052000000000000005,19.3,9.6,0,0,0
2017,97.3,Danny Green,SAS,7,70,82,40,8.6,3.6,1.6,0.9,1.1,1.1,50.9,1.7,107,16.3,7.3,0,0,0
2017,97.3,Alex Len,PHX,15,69,82,20,8.5,7.5,1.2,0.4,0.9,1.1,61.2,0.0,38,16.4,12.9,0,0,0
2017,97.3,Jonathan Gibson,BOS,2,4,82,2,8.5,0.8,1.0,0.0,0.0,0.8,73.9,1.5,0.009000000000000001,28.0,11.5,0,0,0
2017,97.3,Dwight Powell,DAL,13,79,82,23,8.5,5.6,1.2,0.8,0.4,0.7,65.6,0.4,78,15.1,11.9,0,0,0
2017,97.3,Jerami Grant,OKC,4,81,82,48,8.4,3.9,0.7,0.4,1.0,0.7,60.7,0.4,73,16.1,10.1,0,0,0
2017,97.3,Garrett Temple,SAC,12,65,82,23,8.4,2.3,1.9,0.9,0.4,1.2,53.6,1.4,63,16.0,6.5,0,0,0
2017,97.3,Marcin Gortat,WAS,8,82,82,43,8.4,7.6,1.8,0.5,0.7,1.2,54.6,0.0,86,15.3,10.4,0,0,0
2017,97.3,Devin Harris,DEN,9,71,82,33,8.4,1.8,2.1,0.7,0.2,1.1,56.3,1.1,65,19.4,7.6,0,0,0
2017,97.3,Jerian Grant,CHI,13,74,82,24,8.4,2.3,4.6,0.9,0.1,1.2,52.8,0.8,0.05,17.2,9.5,0,0,0
2017,97.3,Derrick Rose,MIN,7,25,82,15,8.4,1.4,1.5,0.3,0.2,1.4,50.7,0.3,0.013999999999999999,24.5,6.8,0,1,0
2017,97.3,JR Smith,CLE,4,80,82,49,8.3,2.9,1.8,0.9,0.1,1.0,53.4,1.8,0.027999999999999997,13.6,5.2,0,0,0
2017,97.3,Rajon Rondo,NOP,4,65,82,41,8.3,4.0,8.2,1.1,0.2,2.3,52.2,0.8,78,16.4,11.5,0,0,0
2017,97.3,Evan Turner,POR,3,79,82,48,8.2,3.1,2.2,0.6,0.4,1.3,52.0,0.5,85,15.3,7.1,0,0,0
2017,97.3,Thabo Sefolosha,UTA,4,38,82,16,8.2,4.2,0.9,1.4,0.3,0.8,59.1,0.8,102,16.2,11.4,0,0,0
2017,97.3,Jarrett Allen,BKN,12,72,82,25,8.2,5.4,0.7,0.4,1.2,1.1,63.6,0.1,0.05,16.2,10.8,0,0,0
2017,97.3,Dante Exum,UTA,4,14,82,10,8.1,1.9,3.1,0.6,0.2,1.4,56.6,0.4,0.09699999999999999,22.3,11.7,0,0,0
2017,97.3,Dejounte Murray,SAS,7,81,82,47,8.1,5.7,2.9,1.2,0.4,1.7,48.5,0.1,0.11699999999999999,20.1,11.7,0,0,0
2017,97.3,Delon Wright,TOR,1,69,82,49,8.0,2.9,2.9,1.0,0.5,1.1,57.4,0.8,86,16.9,11.6,0,0,0
2017,97.3,Aaron Jackson,HOU,1,1,82,0,8.0,3.0,1.0,0.0,0.0,1.0,40.5,1.0,0.08199999999999999,14.9,-1.0,0,0,0
2017,97.3,Antonio Blakeney,CHI,13,19,82,3,7.9,1.7,1.1,0.4,0.1,0.6,47.1,0.8,35,22.7,6.4,0,0,0
2017,97.3,Frank Mason,SAC,12,52,82,17,7.9,2.5,2.8,0.7,0.2,1.3,48.0,0.6,62,22.6,9.1,0,0,0
2017,97.3,David Nwaba,CHI,13,70,82,26,7.9,4.7,1.5,0.8,0.4,1.1,54.2,0.3,49,15.3,7.5,0,0,0
2017,97.3,Cory Joseph,IND,5,82,82,48,7.9,3.2,3.2,1.0,0.2,1.1,50.3,0.8,0.08199999999999999,14.3,7.8,0,0,0
2017,97.3,Kyle Anderson,SAS,7,74,82,41,7.9,5.4,2.7,1.6,0.8,1.3,58.2,0.3,0.11800000000000001,13.3,11.1,0,0,0
2017,97.3,Chandler Parsons,MEM,14,36,82,12,7.9,2.5,1.9,0.5,0.3,1.0,57.8,1.4,0.027999999999999997,18.0,9.2,0,0,0
2017,97.3,Josh Hart,LAL,11,63,82,27,7.9,4.2,1.3,0.7,0.3,0.7,59.6,1.2,57,13.3,8.8,0,0,0
2017,97.3,Jerryd Bayless,PHI,3,39,82,21,7.9,2.1,1.4,0.6,0.2,1.2,54.6,1.4,0.08,14.6,4.7,0,0,0
2017,97.3,Tyler Ulis,PHX,15,71,82,20,7.8,1.8,4.4,1.0,0.1,1.8,46.5,0.6,46,18.4,7.3,0,0,0
2017,97.3,Justise Winslow,MIA,6,68,82,33,7.8,5.4,2.2,0.8,0.5,1.1,49.6,0.7,0.10300000000000001,15.8,9.2,0,0,0
2017,97.3,Doug McDermott,DAL,13,81,82,30,7.8,2.5,1.0,0.2,0.2,0.7,57.9,1.1,77,14.4,6.9,0,0,0
2017,97.3,Darius Miller,NOP,4,82,82,48,7.8,2.0,1.4,0.3,0.2,0.7,61.7,1.8,0.055999999999999994,12.4,5.6,0,0,0
2017,97.3,Jarell Martin,MEM,14,73,82,21,7.7,4.4,1.0,0.5,0.7,1.2,51.6,0.5,0.057999999999999996,16.8,6.6,0,0,0
2017,97.3,Marreese Speights,ORL,14,52,82,15,7.7,2.6,0.8,0.2,0.4,0.8,53.9,1.7,0.052000000000000005,26.5,8.9,0,0,0
2017,97.3,Marquese Chriss,PHX,15,72,82,19,7.7,5.5,1.2,0.7,1.0,1.5,50.9,0.8,47,17.6,7.5,0,0,0
2017,97.3,Alec Burks,UTA,4,64,82,37,7.7,3.0,1.0,0.6,0.1,0.9,52.7,0.7,0.055999999999999994,22.1,10.1,0,0,0
2017,97.3,Mario Chalmers,MEM,14,66,82,21,7.7,2.4,3.0,1.2,0.2,1.8,50.3,0.8,79,18.6,7.2,0,0,0
2017,97.3,Tony Parker,SAS,7,55,82,32,7.7,1.7,3.5,0.5,0.0,1.2,49.8,0.2,63,20.1,9.4,0,0,0
2017,97.3,Luke Kennard,DET,9,73,82,34,7.6,2.4,1.7,0.6,0.2,0.9,56.0,1.1,0.08,16.9,8.6,0,0,0
2017,97.3,Mike Muscala,ATL,15,53,82,14,7.6,4.3,1.0,0.6,0.5,0.8,59.7,1.2,53,14.9,9.6,0,0,0
2017,97.3,Luc Mbah a Moute,HOU,1,61,82,52,7.5,3.0,0.9,1.2,0.4,1.1,59.5,1.0,115,12.8,6.7,0,0,0
2017,97.3,Ben McLemore,MEM,14,56,82,7,7.5,2.5,0.9,0.7,0.3,1.1,52.6,1.0,31,18.2,5.6,0,0,0
2017,97.3,Jarrett Jack,NYK,11,62,82,26,7.5,3.1,5.6,0.6,0.1,1.9,48.9,0.4,57,16.4,8.9,0,0,0
2017,97.3,Ian Clark,NOP,4,74,82,43,7.4,1.7,1.5,0.4,0.1,0.8,52.9,0.8,62,16.8,6.2,0,0,0
2017,97.3,Dwight Buycks,DET,9,29,82,10,7.4,1.4,2.0,0.7,0.1,1.3,49.8,0.5,0.07200000000000001,26.6,8.4,0,0,0
2017,97.3,Pascal Siakam,TOR,1,81,82,59,7.3,4.5,2.0,0.8,0.5,0.8,54.9,0.4,0.08900000000000001,15.4,10.2,0,0,0
2017,97.3,Nick Young,GSW,2,80,82,56,7.3,1.6,0.5,0.5,0.1,0.5,56.2,1.5,55,16.9,6.1,0,0,0
2017,97.3,Tyler Dorsey,ATL,15,56,82,15,7.2,2.3,1.4,0.3,0.1,0.7,49.4,1.3,42,19.3,7.0,0,0,0
2017,97.3,Tomas Satoransky,WAS,8,73,82,39,7.2,3.2,3.9,0.7,0.2,1.1,61.5,0.6,0.07400000000000001,13.4,10.6,0,0,0
2017,97.3,Kyle O'Quinn,NYK,11,77,82,28,7.1,6.1,2.1,0.5,1.3,1.3,62.5,0.1,53,16.8,13.7,0,0,0
2017,97.3,Markelle Fultz,PHI,3,14,82,11,7.1,3.1,3.8,0.9,0.3,1.2,41.6,0.0,0.11900000000000001,21.8,9.4,0,0,0
2017,97.3,James Ennis III,DET,9,72,82,25,7.1,3.1,1.0,0.7,0.3,0.8,58.8,0.7,0.057999999999999996,13.4,7.3,0,0,0
2017,97.3,Mirza Teletovic,MIL,6,10,82,4,7.1,2.3,1.0,0.4,0.1,0.7,62.3,2.1,38,18.3,9.7,0,0,0
2017,97.3,Mason Plumlee,DEN,9,74,82,40,7.1,5.4,1.9,0.7,1.1,1.4,58.6,0.0,0.05,16.1,9.8,0,0,0
2017,97.3,Cody Zeller,CHA,10,33,82,14,7.1,5.4,0.9,0.4,0.6,1.0,60.2,0.1,68,15.2,9.6,0,0,0
2017,97.3,Al Jefferson,IND,5,36,82,17,7.0,4.0,0.8,0.4,0.6,0.6,56.3,0.0,38,21.8,13.5,0,0,0
2017,97.3,Jamil Wilson,LAC,10,15,82,6,7.0,2.1,0.7,0.3,0.5,0.5,63.4,1.8,0.06,14.5,6.7,0,0,0
2017,97.3,Bryn Forbes,SAS,7,80,82,46,6.9,1.4,1.0,0.4,0.0,0.5,52.5,1.1,79,15.9,5.5,0,0,0
2017,97.3,Jakob Poeltl,TOR,1,82,82,59,6.9,4.8,0.7,0.5,1.2,1.0,66.2,0.0,0.07200000000000001,14.3,9.7,0,0,0
2017,97.3,Bam Adebayo,MIA,6,69,82,34,6.9,5.5,1.5,0.5,0.6,1.0,57.0,0.0,83,15.7,11.1,0,0,0
2017,97.3,Raymond Felton,OKC,4,82,82,48,6.9,1.9,2.5,0.6,0.2,0.9,49.4,1.0,0.057999999999999996,21.0,10.1,0,0,0
2017,97.3,Tony Snell,MIL,6,75,82,42,6.9,1.9,1.3,0.6,0.4,0.5,57.8,1.4,51,10.5,5.1,0,0,0
2017,97.3,Shelvin Mack,ORL,14,69,82,21,6.9,2.4,3.9,0.8,0.1,1.3,51.8,0.7,64,17.5,10.3,0,0,0
2017,97.3,David West,GSW,2,73,82,52,6.8,3.3,1.9,0.6,1.0,1.1,60.0,0.0,0.059000000000000004,22.3,14.5,0,0,0
2017,97.3,Nemanja Bjelica,MIN,7,67,82,38,6.8,4.1,1.3,0.7,0.2,0.8,58.1,1.1,55,13.9,8.2,0,0,0
2017,97.3,Joe Johnson,HOU,1,55,82,35,6.8,3.1,1.5,0.3,0.1,0.9,49.0,0.7,76,15.7,7.0,0,0,0
2017,97.3,Kosta Koufos,SAC,12,71,82,22,6.7,6.6,1.2,0.7,0.5,0.7,56.6,0.0,57,15.0,12.4,0,0,0
2017,97.3,Luke Kornet,NYK,11,20,82,6,6.7,3.2,1.3,0.3,0.8,0.6,51.6,1.4,25,18.9,8.3,0,0,0
2017,97.3,Malik Monk,CHA,10,63,82,26,6.7,1.0,1.4,0.3,0.1,0.8,47.7,1.3,16,24.1,6.3,0,0,0
2017,97.3,Tyler Zeller,MIL,6,66,82,27,6.7,4.6,0.7,0.2,0.5,0.7,59.8,0.2,55,15.7,9.6,0,0,0
2017,97.3,Aaron Harrison,DAL,13,9,82,2,6.7,2.7,1.2,1.0,0.2,0.3,39.2,1.0,34,14.7,2.2,0,0,0
2017,97.3,Justin Jackson,SAC,12,68,82,21,6.7,2.8,1.1,0.4,0.2,0.6,52.1,0.8,53,13.9,6.4,0,0,0
2017,97.3,Isaiah Taylor,ATL,15,67,82,18,6.6,1.4,3.1,0.5,0.1,1.3,49.2,0.3,68,19.5,6.9,0,0,0
2017,97.3,Danuel House Jr.,PHX,15,23,82,6,6.6,3.3,1.1,0.3,0.3,0.5,53.3,0.7,69,16.0,9.1,0,0,0
2017,97.3,Shaquille Harrison,PHX,15,23,82,3,6.6,2.7,2.4,1.1,0.3,1.0,54.0,0.3,77,17.3,10.1,0,0,0
2017,97.3,Jordan Crawford,NOP,4,5,82,3,6.6,0.8,2.6,0.2,0.2,1.0,60.1,1.6,-31,23.0,9.0,0,0,0
2017,97.3,Nene,HOU,1,52,82,42,6.5,3.4,0.9,0.5,0.3,0.7,59.4,0.0,84,18.3,9.2,0,0,0
2017,97.3,Maurice Harkless,POR,3,59,82,36,6.5,2.7,0.9,0.8,0.7,0.7,59.6,0.8,0.07200000000000001,12.3,7.2,0,0,0
2017,97.3,Tyson Chandler,PHX,15,46,82,15,6.5,9.1,1.2,0.3,0.6,1.3,65.8,0.0,0.04,10.5,10.8,0,0,0
2017,97.3,Richaun Holmes,PHI,3,48,82,30,6.5,4.4,1.3,0.4,0.6,0.5,58.5,0.1,0.052000000000000005,15.9,11.5,0,0,0
2017,97.3,Dragan Bender,PHX,15,82,82,21,6.5,4.4,1.6,0.3,0.6,1.4,52.4,1.4,43,12.5,5.8,0,0,0
2017,97.3,Josh Gray,PHX,15,5,82,0,6.4,2.0,2.4,1.6,0.4,1.4,34.9,0.6,-1,24.3,4.1,0,0,0
2017,97.3,Sean Kilpatrick,CHI,13,52,82,22,6.3,1.7,0.9,0.3,0.1,0.7,50.7,0.9,23,24.2,8.6,0,0,0
2017,97.3,Troy Williams,NYK,11,21,82,7,6.3,3.0,0.8,1.0,0.2,0.9,54.4,0.5,21,19.2,7.9,0,0,0
2017,97.3,Jodie Meeks,WAS,8,77,82,41,6.3,1.6,0.9,0.4,0.1,0.5,54.8,0.9,33,17.9,9.2,0,0,0
2017,97.3,Trevor Booker,IND,5,68,82,36,6.3,4.7,1.2,0.4,0.3,0.9,55.7,0.1,0.057999999999999996,15.9,10.0,0,0,0
2017,97.3,T.J. McConnell,PHI,3,76,82,50,6.3,3.0,4.0,1.2,0.2,1.5,54.5,0.4,83,13.4,9.9,0,0,0
2017,97.3,Jahlil Okafor,BKN,12,28,82,7,6.3,3.0,0.4,0.1,0.6,0.8,58.4,0.0,5,21.6,10.5,0,0,0
2017,97.3,Malcolm Delaney,ATL,15,54,82,16,6.3,1.9,3.0,0.6,0.1,1.2,51.9,0.9,57,16.6,8.1,0,0,0
2017,97.3,Isaiah Whitehead,BKN,12,16,82,2,6.3,1.6,1.3,0.5,0.1,1.5,53.0,0.4,61,27.4,8.7,0,0,0
2017,97.3,Justin Anderson,PHI,3,38,82,27,6.2,2.4,0.7,0.4,0.2,0.4,54.0,0.9,46,18.8,8.7,0,0,0
2017,97.3,Langston Galloway,DET,9,58,82,28,6.2,1.6,1.0,0.6,0.1,0.3,50.3,1.3,86,18.8,8.6,0,0,0
2017,97.3,Kobi Simmons,MEM,14,32,82,6,6.1,1.6,2.1,0.6,0.2,1.4,49.0,0.3,-0.006999999999999999,16.3,4.6,0,0,0
2017,97.3,P.J. Tucker,HOU,1,82,82,65,6.1,5.6,0.9,1.0,0.3,0.9,53.7,1.4,0.11,10.3,5.9,0,0,0
2017,97.3,Boban Marjanovic,LAC,10,39,82,18,6.0,3.7,0.6,0.3,0.3,0.9,61.6,0.0,35,27.6,16.6,0,0,0
2017,97.3,Andre Iguodala,GSW,2,64,82,46,6.0,3.8,3.3,0.8,0.6,1.0,53.6,0.5,0.11699999999999999,11.2,8.1,0,0,0
2017,97.3,Rodney Purvis,ORL,14,16,82,5,6.0,1.7,1.1,0.2,0.2,0.6,42.3,0.8,49,18.7,3.2,0,0,0
2017,97.3,Aron Baynes,BOS,2,81,82,54,6.0,5.4,1.1,0.3,0.6,1.0,50.2,0.0,0.10400000000000001,16.6,8.7,0,0,0
2017,97.3,Gorgui Dieng,MIN,7,79,82,45,5.9,4.6,0.9,0.6,0.5,0.7,54.3,0.2,31,15.9,9.3,0,0,0
2017,97.3,Frank Ntilikina,NYK,11,78,82,28,5.9,2.3,3.2,0.8,0.2,1.7,43.7,0.6,79,16.6,4.8,0,0,0
2017,97.3,Davis Bertans,SAS,7,77,82,43,5.9,2.0,1.0,0.3,0.4,0.5,58.8,1.2,69,16.8,9.2,0,0,0
2017,97.3,OG Anunoby,TOR,1,74,82,51,5.9,2.5,0.7,0.7,0.2,0.6,58.7,1.0,83,12.1,5.6,0,0,0
2017,97.3,Kenneth Faried,DEN,9,32,82,16,5.9,4.8,0.6,0.4,0.4,0.7,55.2,0.0,0.036000000000000004,17.3,10.8,0,0,0
2017,97.3,Quincy Acy,BKN,12,70,82,26,5.9,3.7,0.8,0.5,0.4,0.9,52.5,1.5,0.057999999999999996,14.3,5.8,0,0,0
2017,97.3,Dorian Finney-Smith,DAL,13,21,82,4,5.9,3.6,1.2,0.5,0.2,1.0,48.2,1.0,0.08900000000000001,14.4,5.1,0,0,0
2017,97.3,Deyonta Davis,MEM,14,62,82,16,5.8,4.0,0.6,0.2,0.6,0.5,62.1,0.0,34,14.4,10.8,0,0,0
2017,97.3,Xavier Rathan-Mayes,MEM,14,5,82,0,5.8,1.0,3.6,1.2,0.6,2.2,31.5,0.2,21,20.7,-1.1,0,0,0
2017,97.3,Jonas Jerebko,UTA,4,74,82,45,5.8,3.3,0.6,0.3,0.2,0.4,58.6,0.9,57,15.1,9.1,0,0,0
2017,97.3,Tristan Thompson,CLE,4,53,82,27,5.8,6.6,0.6,0.3,0.3,0.7,56.9,0.0,0.02,12.1,8.5,0,0,0
2017,97.3,Timothe Luwawu-Cabarrot,PHI,3,52,82,29,5.8,1.4,1.0,0.2,0.1,0.7,51.1,1.0,66,16.8,4.1,0,0,0
2017,97.3,Jack Cooley,SAC,12,7,82,4,5.7,4.3,0.9,0.1,0.0,0.4,56.6,0.0,0.06,18.5,14.3,0,0,0
2017,97.3,Dante Cunningham,BKN,12,73,82,34,5.7,4.1,0.7,0.5,0.4,0.5,53.9,0.8,61,11.4,6.5,0,0,0
2017,97.3,Bismack Biyombo,ORL,14,82,82,25,5.7,5.7,0.8,0.3,1.2,1.0,55.6,0.0,0.027000000000000003,14.6,9.8,0,0,0
2017,97.3,Jameel Warney,DAL,13,3,82,1,5.7,3.0,0.0,0.0,0.0,0.3,59.9,0.0,0.009000000000000001,23.4,15.1,0,0,0
2017,97.3,Omri Casspi,GSW,2,53,82,40,5.7,3.8,1.0,0.3,0.4,0.7,63.2,0.2,0.055999999999999994,15.7,11.9,0,0,0
2017,97.3,Cristiano Felicio,CHI,13,55,82,13,5.6,4.2,1.0,0.3,0.2,1.0,61.4,0.0,0.027999999999999997,13.3,8.2,0,0,0
2017,97.3,Ivan Rabb,MEM,14,36,82,6,5.6,4.4,0.9,0.3,0.4,1.0,59.9,0.0,25,16.7,11.1,0,0,0
2017,97.3,Shaun Livingston,GSW,2,71,82,49,5.5,1.8,2.0,0.5,0.3,0.8,53.3,0.0,69,16.5,7.5,0,0,0
2017,97.3,C.J. Williams,LAC,10,38,82,17,5.5,1.5,1.1,0.8,0.3,0.5,51.2,0.6,0.055999999999999994,13.4,5.3,0,0,0
2017,97.3,Norman Powell,TOR,1,70,82,51,5.5,1.7,1.3,0.5,0.2,0.9,49.2,0.8,45,18.5,5.6,0,0,0
2017,97.3,Omari Johnson,MEM,14,4,82,1,5.5,2.8,1.8,0.5,0.0,0.8,52.4,1.0,3,13.9,5.3,0,0,0
2017,97.3,Wesley Johnson,LAC,10,74,82,38,5.4,2.9,0.8,1.0,0.8,0.7,51.2,0.8,62,12.6,5.8,0,0,0
2017,97.3,Wade Baldwin IV,POR,3,7,82,4,5.4,1.1,0.7,0.3,0.1,0.6,74.8,0.6,66,15.9,9.4,0,0,0
2017,97.3,Zaza Pachulia,GSW,2,69,82,47,5.4,4.7,1.6,0.6,0.2,1.0,61.2,0.0,0.04,16.5,10.6,0,0,0
2017,97.3,Vince Carter,SAC,12,58,82,20,5.4,2.6,1.2,0.7,0.4,0.6,52.3,1.0,0.052000000000000005,14.4,7.3,0,0,0
2017,97.3,Pat Connaughton,POR,3,82,82,49,5.4,2.0,1.1,0.3,0.3,0.5,53.9,0.9,0.07200000000000001,12.8,5.8,0,0,0
2017,97.3,Jon Leuer,DET,9,8,82,5,5.4,4.0,0.6,0.1,0.4,0.9,50.5,0.0,0.11900000000000001,15.1,7.0,0,0,0
2017,97.3,Jonathan Isaac,ORL,14,27,82,11,5.4,3.7,0.7,1.2,1.1,1.0,46.5,0.6,0.08900000000000001,14.9,7.1,0,0,0
2017,97.3,Maxi Kleber,DAL,13,72,82,20,5.4,3.3,0.7,0.4,0.7,0.4,57.6,0.6,57,13.5,8.0,0,0,0
2017,97.3,Myke Henry,MEM,14,20,82,3,5.4,1.9,1.1,1.6,0.3,1.0,47.2,1.0,0.04,14.8,5.3,0,0,0
2017,97.3,Ed Davis,POR,3,78,82,48,5.3,7.4,0.5,0.4,0.7,0.8,60.7,0.0,71,12.0,11.5,0,0,0
2017,97.3,Corey Brewer,OKC,4,72,82,32,5.3,2.1,0.9,1.1,0.2,0.7,53.4,0.4,45,13.6,5.9,0,0,0
2017,97.3,Daniel Theis,BOS,2,63,82,44,5.3,4.3,0.9,0.5,0.8,0.9,61.6,0.3,66,15.0,10.5,0,0,0
2017,97.3,DeAndre' Bembry,ATL,15,26,82,8,5.2,2.8,1.9,0.8,0.5,1.8,47.7,0.4,53,17.9,6.3,0,0,0
2017,97.3,Brandon Jennings,MIL,6,14,82,8,5.2,2.2,3.1,0.4,0.3,1.3,47.8,0.6,0.027000000000000003,19.1,9.7,0,0,0
2017,97.3,Luke Babbitt,MIA,6,50,82,15,5.2,1.9,0.6,0.2,0.1,0.4,57.6,1.2,0.036000000000000004,14.7,6.8,0,0,0
2017,97.3,Jamel Artis,ORL,14,15,82,4,5.1,2.5,1.2,0.1,0.2,0.5,45.7,0.5,67,14.2,6.2,0,0,0
2017,97.3,Willy Hernangomez,CHA,10,48,82,20,5.1,3.8,0.7,0.4,0.3,0.7,60.4,0.1,43,20.3,13.4,0,0,0
2017,97.3,Tyus Jones,MIN,7,82,82,47,5.1,1.6,2.8,1.2,0.1,0.7,57.2,0.5,61,12.4,9.0,0,0,0
2017,97.3,Rodney McGruder,MIA,6,18,82,11,5.1,1.8,0.9,0.4,0.2,0.2,59.5,0.8,51,11.4,6.6,0,0,0
2017,97.3,Channing Frye,LAL,11,53,82,28,5.0,2.5,0.7,0.3,0.2,0.4,59.9,0.7,0.05,15.1,9.2,0,0,0
2017,97.3,Shabazz Muhammad,MIL,6,43,82,25,5.0,1.8,0.3,0.2,0.1,0.1,51.0,0.2,2,22.5,9.0,0,0,0
2017,97.3,Andre Roberson,OKC,4,39,82,24,5.0,4.7,1.2,1.2,0.9,0.8,54.3,0.2,153,8.5,6.5,0,0,0
2017,97.3,Royce O'Neale,UTA,4,69,82,43,5.0,3.4,1.4,0.5,0.2,0.8,54.0,0.6,96,14.0,9.2,0,0,0
2017,97.3,Brandan Wright,HOU,1,28,82,11,5.0,3.4,0.5,0.5,0.9,0.3,59.6,0.0,77,14.0,14.0,0,0,0
2017,97.3,Jameer Nelson,DET,9,50,82,25,4.9,2.1,3.6,0.5,0.1,1.3,48.9,0.8,49,13.7,6.5,0,0,0
2017,97.3,Noah Vonleh,CHI,13,54,82,24,4.9,5.8,0.6,0.4,0.3,0.6,50.9,0.4,0.057999999999999996,14.2,10.8,0,0,0
2017,97.3,Cheick Diallo,NOP,4,52,82,29,4.9,4.1,0.4,0.2,0.4,0.5,61.9,0.0,0.022000000000000002,16.8,11.8,0,0,0
2017,97.3,Ramon Sessions,WAS,8,28,82,10,4.9,1.4,2.8,0.5,0.1,1.1,47.9,0.3,25,18.7,7.9,0,0,0
2017,97.3,Jawun Evans,LAC,10,48,82,24,4.8,1.8,2.1,0.8,0.1,0.9,42.1,0.3,63,17.0,4.6,0,0,0
2017,97.3,Thon Maker,MIL,6,74,82,40,4.8,3.0,0.6,0.5,0.7,0.6,49.9,0.4,0.028999999999999998,14.7,5.0,0,0,0
2017,97.3,JaVale McGee,GSW,2,65,82,45,4.8,2.6,0.5,0.3,0.9,0.4,64.1,0.0,25,18.3,11.8,0,0,0
2017,97.3,Ian Mahinmi,WAS,8,77,82,42,4.8,4.1,0.7,0.5,0.5,1.3,60.1,0.0,51,15.0,6.1,0,0,0
2017,97.3,Johnny O'Bryant III,CHA,10,36,82,15,4.8,2.6,0.4,0.3,0.2,0.4,47.0,0.4,38,21.9,8.0,0,0,0
2017,97.3,Alex Abrines,OKC,4,75,82,42,4.7,1.5,0.4,0.5,0.1,0.3,56.7,1.1,46,12.6,4.8,0,0,0
2017,97.3,Tyler Cavanaugh,ATL,15,39,82,11,4.7,3.3,0.7,0.2,0.1,0.3,56.7,0.8,38,13.9,8.2,0,0,0
2017,97.3,JaKarr Sampson,SAC,12,22,82,6,4.7,3.5,0.4,0.4,1.0,0.4,58.5,0.2,77,12.4,8.7,0,0,0
2017,97.3,Tony Allen,NOP,4,22,82,12,4.7,2.1,0.4,0.5,0.1,0.9,51.4,0.2,0.05,18.1,3.6,0,0,0
2017,97.3,Jaylen Morris,ATL,15,6,82,2,4.7,2.7,1.2,0.3,0.2,1.0,43.8,0.3,62,15.4,7.7,0,0,0
2017,97.3,Willie Reed,DET,9,42,82,20,4.6,2.9,0.2,0.2,0.5,0.5,67.1,0.0,38,15.9,11.5,0,0,0
