Year,Avg. Pace,PLAYER,TEAM,Team Conference Rank,GP,Team GP,W,PTS,REB,AST,STL,BLK,TOV,AST%,AST/TO,3PM,+/-,OFFRTG,DEFRTG,DEFWS,eFG%,TS%,USG%,PIE,MVP,Prior MVPs,DPOY
1996,90.1,Avery Johnson,SAS,13,76,82,19,10.5,1.9,6.8,1.3,0.2,1.9,35.3,3.51,0.1,-4.9,101.3,109.8,0.037000000000000005,48.2,51.7,17.4,10.4,0,0,0
1996,90.1,Brian Grant,SAC,9,24,82,9,10.5,5.9,1.2,0.8,1.0,1.8,7.8,0.64,0.0,-4.0,99.8,106.9,53,44.0,51.1,21.2,8.9,0,0,0
1996,90.1,Antonio Davis,IND,10,82,82,39,10.5,7.3,0.8,0.5,1.0,1.7,4.9,0.46,0.0,1.3,102.6,99.3,127,48.2,53.7,18.5,10.1,0,0,0
1996,90.1,Dale Davis,IND,10,80,82,39,10.4,9.7,0.7,0.8,1.0,1.4,4.0,0.55,0.0,0.1,103.3,102.5,0.11,53.8,53.2,15.7,10.9,0,0,0
1996,90.1,George McCloud,LAL,4,64,82,28,10.2,2.8,1.7,1.0,0.1,0.9,12.5,1.82,1.5,-1.2,101.9,104.9,62,49.6,52.7,20.2,9.3,0,0,0
1996,90.1,Derek Harper,DAL,11,75,82,23,10.0,1.8,4.3,1.2,0.2,1.8,25.2,2.43,0.8,-3.9,100.0,106.7,62,48.8,51.6,17.8,9.0,0,0,0
1996,90.1,Tracy Murray,WAS,8,82,82,44,10.0,3.1,1.0,0.9,0.2,1.0,6.8,0.91,1.3,1.1,103.3,102.0,79,50.3,54.6,20.0,9.4,0,0,0
1996,90.1,Travis Best,IND,10,76,82,35,9.9,2.2,4.2,1.3,0.1,2.0,26.5,2.08,0.8,1.3,102.8,99.6,0.11800000000000001,48.8,53.3,18.9,9.5,0,0,0
1996,90.1,Mark Jackson,IND,10,82,82,31,9.9,4.8,11.4,1.2,0.1,3.3,46.4,3.41,0.8,-0.8,105.0,106.4,83,47.4,52.5,15.3,13.1,0,0,0
1996,90.1,Carlos Rogers,TOR,12,56,82,17,9.8,5.4,0.7,0.8,1.2,0.9,4.6,0.7,0.4,-2.7,98.9,103.7,78,55.6,57.5,16.4,10.6,0,0,0
1996,90.1,Sherman Douglas,MIL,11,79,82,33,9.7,2.4,5.4,1.0,0.1,1.9,28.9,2.79,0.5,-1.5,105.1,107.6,53,53.3,55.7,16.6,9.6,0,0,0
1996,90.1,Ike Austin,MIA,2,82,82,61,9.7,5.8,1.2,0.5,0.5,2.0,10.0,0.63,0.0,1.4,103.2,99.6,98,50.2,53.6,22.5,10.6,0,0,0
1996,90.1,Greg Minor,BOS,15,23,82,6,9.6,3.5,1.5,0.7,0.1,1.0,10.3,1.55,0.0,-0.7,95.8,97.4,0.11900000000000001,48.2,51.9,18.4,9.5,0,0,0
1996,90.1,Tyrone Corbin,ATL,4,70,82,49,9.5,4.2,1.8,1.3,0.1,1.2,8.9,1.46,1.1,6.0,106.2,96.3,174,48.3,51.4,15.0,7.5,0,0,0
1996,90.1,P.J. Brown,MIA,2,80,82,59,9.5,8.4,1.2,1.1,1.2,1.4,5.9,0.81,0.0,4.3,104.4,96.4,172,45.7,50.5,15.6,9.8,0,0,0
1996,90.1,Stanley Roberts,LAC,8,18,82,7,9.5,5.1,0.5,0.4,1.3,1.3,4.9,0.39,0.0,2.1,97.3,92.9,129,42.6,48.5,23.6,10.6,0,0,0
1996,90.1,Greg Anthony,VAN,14,65,82,9,9.5,2.8,6.3,2.0,0.1,2.0,35.8,3.16,1.4,-4.8,99.0,107.5,0.054000000000000006,47.9,52.6,17.4,11.9,0,0,0
1996,90.1,Matt Maloney,HOU,2,82,82,57,9.4,2.0,3.7,1.0,0.0,1.5,18.8,2.48,1.9,4.0,109.0,102.3,0.10099999999999999,56.6,58.5,14.5,8.0,0,0,0
1996,90.1,Sam Mitchell,MIN,6,82,82,40,9.3,4.0,1.0,0.6,0.2,1.1,6.8,0.85,0.0,-2.4,99.8,104.8,68,44.9,52.3,17.9,7.2,0,0,0
1996,90.1,Chris Childs,NYK,3,65,82,42,9.3,2.9,6.1,1.2,0.2,2.8,30.9,2.21,1.1,2.5,101.8,97.4,159,48.2,52.6,16.6,9.1,0,0,0
1996,90.1,Mark Bryant,PHX,6,41,82,19,9.3,5.2,1.1,0.5,0.1,1.1,7.2,1.02,0.0,1.3,109.2,105.7,0.057999999999999996,55.3,58.9,16.6,8.6,0,0,0
1996,90.1,Bob Sura,CLE,9,82,82,42,9.2,3.8,4.8,1.1,0.4,2.2,31.8,2.15,0.6,0.1,99.5,99.7,0.12,47.6,51.9,19.3,11.4,0,0,0
1996,90.1,Luc Longley,CHI,1,59,82,49,9.1,5.6,2.4,0.4,1.1,1.9,14.1,1.27,0.0,5.0,110.8,100.3,0.10099999999999999,45.6,49.9,19.5,8.3,0,0,0
1996,90.1,Monty Williams,SAS,13,65,82,17,9.0,3.2,1.4,0.8,0.8,1.8,12.7,0.78,0.0,-2.4,97.9,103.4,66,50.9,54.3,22.2,9.1,0,0,0
1996,90.1,Matt Geiger,CHH,5,49,82,34,8.9,5.3,0.8,0.4,0.6,1.4,6.5,0.57,0.1,0.2,106.0,104.8,57,49.7,53.8,21.0,8.6,0,0,0
1996,90.1,Johnny Newman,MIL,11,82,82,33,8.7,2.3,1.4,0.9,0.2,1.4,9.2,1.01,0.4,-0.1,104.5,104.2,0.07200000000000001,48.1,54.5,17.3,5.5,0,0,0
1996,90.1,Will Perdue,SAS,13,65,82,16,8.7,9.8,0.6,0.5,1.6,1.3,3.3,0.44,0.0,-2.8,104.1,109.1,0.04,56.8,58.2,13.6,10.9,0,0,0
1996,90.1,Armen Gilliam,MIL,11,80,82,33,8.6,6.2,0.7,0.8,0.5,1.3,4.2,0.5,0.0,-1.7,101.9,105.4,64,47.1,54.3,16.7,9.5,0,0,0
1996,90.1,Derek Strong,ORL,7,82,82,45,8.5,6.3,0.9,0.6,0.2,1.2,6.4,0.72,0.0,-0.3,100.8,101.5,91,44.7,51.3,17.9,10.1,0,0,0
1996,90.1,Mark Davis,PHI,14,75,82,20,8.5,4.3,1.8,1.1,0.4,1.6,12.5,1.14,0.3,-3.8,100.9,108.7,34,49.2,52.5,17.4,7.7,0,0,0
1996,90.1,George Lynch,VAN,14,41,82,8,8.3,6.4,1.9,1.5,0.4,1.6,12.5,1.19,0.2,-4.4,95.6,104.7,71,48.5,51.2,17.3,10.7,0,0,0
1996,90.1,James Robinson,MIN,6,69,82,33,8.3,1.6,1.8,0.4,0.1,1.0,16.3,1.83,1.5,-1.0,104.7,107.9,33,51.2,53.7,20.2,7.4,0,0,0
1996,90.1,Terry Cummings,SEA,2,45,82,31,8.2,4.1,0.9,0.7,0.2,1.0,8.8,0.87,0.1,0.8,108.2,105.3,45,49.1,52.1,22.8,9.6,0,0,0
1996,90.1,Khalid Reeves,DAL,11,63,82,19,8.2,1.9,3.6,0.5,0.1,1.7,27.2,2.09,1.3,-4.0,97.9,107.0,46,48.0,50.8,18.8,7.0,0,0,0
1996,90.1,Eddie Johnson,HOU,2,52,82,32,8.2,2.7,1.0,0.3,0.0,0.9,10.2,1.11,0.9,1.5,103.4,100.3,0.07200000000000001,51.0,54.1,21.2,9.2,0,0,0
1996,90.1,Steve Kerr,CHI,1,82,82,69,8.1,1.6,2.1,0.8,0.0,0.5,14.0,4.07,1.3,4.9,109.4,99.5,99,65.1,66.7,12.7,10.7,0,0,0
1996,90.1,Muggsy Bogues,CHH,5,65,82,46,8.0,2.2,7.2,1.3,0.0,1.7,36.6,4.34,0.9,3.0,111.7,105.8,68,52.8,55.4,14.8,11.2,0,0,0
1996,90.1,Derrick McKey,IND,10,50,82,24,8.0,4.8,2.7,0.9,0.6,1.7,15.4,1.63,0.3,-0.3,101.8,101.7,105,41.0,46.2,16.6,7.4,0,0,0
1996,90.1,Dean Garrett,MIN,6,68,82,30,8.0,7.3,0.6,0.6,1.4,0.5,3.5,1.12,0.0,0.5,104.9,104.3,68,57.3,60.3,13.2,12.2,0,0,0
1996,90.1,Carl Herrera,SAS,13,75,82,17,8.0,4.5,0.7,0.8,0.7,1.3,4.7,0.53,0.0,-4.4,98.8,108.1,0.04,43.5,46.3,18.7,5.8,0,0,0
1996,90.1,Hot Rod Williams,PHX,6,68,82,40,8.0,8.3,1.5,1.0,1.3,1.0,6.7,1.52,0.0,1.7,108.5,105.0,83,49.0,53.8,12.0,9.0,0,0,0
1996,90.1,B.J. Armstrong,GSW,10,49,82,19,7.9,1.5,2.6,0.5,0.0,1.1,20.9,2.38,0.5,-3.0,102.0,109.8,23,49.1,53.8,18.1,9.2,0,0,0
1996,90.1,Blue Edwards,VAN,14,61,82,9,7.8,3.1,1.9,0.6,0.3,1.3,14.0,1.41,0.4,-5.1,97.4,108.6,35,42.5,47.2,19.0,6.4,0,0,0
1996,90.1,Robert Horry,LAL,4,54,82,25,7.8,4.4,2.0,1.2,1.0,1.3,11.9,1.53,0.9,1.7,105.7,102.6,0.08800000000000001,50.4,52.9,14.6,8.3,0,0,0
1996,90.1,Doug West,MIN,6,68,82,31,7.8,2.2,1.7,0.9,0.4,1.0,9.2,1.71,0.2,-2.2,101.8,105.6,68,48.2,50.5,14.1,4.4,0,0,0
1996,90.1,Reggie Slater,TOR,12,26,82,8,7.8,3.7,0.8,0.3,0.2,1.1,9.2,0.72,0.0,0.1,106.2,104.9,42,55.0,55.8,22.4,11.0,0,0,0
1996,90.1,Popeye Jones,TOR,12,79,82,30,7.8,8.6,1.1,0.7,0.5,1.5,5.6,0.72,0.0,-1.3,103.3,105.8,0.07200000000000001,48.0,52.1,12.9,8.4,0,0,0
1996,90.1,Marty Conlon,BOS,15,74,82,13,7.8,4.4,1.4,0.6,0.2,1.5,10.1,0.95,0.0,-3.2,103.1,110.7,19,47.4,54.2,16.4,7.9,0,0,0
1996,90.1,Bo Outlaw,LAC,8,82,82,36,7.6,5.5,1.9,1.1,1.7,1.3,11.3,1.47,0.0,2.0,104.4,100.3,109,60.9,60.2,12.7,10.9,0,0,0
1996,90.1,Dee Brown,BOS,15,21,82,4,7.6,2.3,3.2,1.5,0.3,1.1,20.2,2.79,1.0,-3.1,98.0,104.4,71,42.8,45.5,16.1,7.4,0,0,0
1996,90.1,Kobe Bryant,LAL,4,71,82,48,7.6,1.9,1.3,0.7,0.3,1.6,14.4,0.81,0.7,0.8,101.9,99.9,67,47.7,54.4,23.9,9.0,0,0,0
1996,90.1,Brent Barry,LAC,8,59,82,24,7.5,1.9,2.6,0.9,0.3,1.3,22.5,2.03,0.9,1.7,107.9,104.6,0.052000000000000005,48.3,52.6,19.6,9.9,0,0,0
1996,90.1,Lamond Murray,LAC,8,74,82,31,7.4,3.1,0.8,0.7,0.4,1.2,7.7,0.66,0.4,0.0,103.1,103.7,53,45.2,52.0,20.5,9.6,0,0,0
1996,90.1,Antoine Carr,UTA,1,82,82,64,7.4,2.4,0.9,0.3,0.8,0.9,8.9,0.99,0.0,1.1,106.5,103.2,0.055999999999999994,48.3,52.2,20.7,7.1,0,0,0
1996,90.1,Jason Caffey,CHI,1,75,82,62,7.3,4.0,1.2,0.3,0.1,1.3,9.4,0.92,0.0,2.7,109.7,101.7,69,53.2,57.4,17.9,8.3,0,0,0
1996,90.1,Jalen Rose,IND,10,66,82,31,7.3,1.8,2.3,0.9,0.3,1.6,23.4,1.45,0.3,0.3,101.4,99.9,79,48.4,54.1,20.8,9.4,0,0,0
1996,90.1,Lorenzen Wright,LAC,8,77,82,35,7.3,6.1,0.6,0.6,0.8,1.0,3.9,0.62,0.0,-2.2,103.2,107.5,47,48.2,50.3,14.5,7.2,0,0,0
1996,90.1,Donyell Marshall,GSW,10,61,82,19,7.3,4.5,0.9,0.4,0.8,0.9,8.8,0.96,0.6,-2.9,101.2,109.7,0.02,45.5,47.8,21.7,9.7,0,0,0
1996,90.1,Greg Ostertag,UTA,1,77,82,60,7.3,7.3,0.4,0.3,2.0,1.0,2.1,0.36,0.0,7.3,116.3,99.2,0.10400000000000001,51.5,56.1,14.6,9.7,0,0,0
1996,90.1,Cory Alexander,SAS,13,80,82,20,7.2,1.5,3.2,1.0,0.2,1.8,30.0,1.74,1.2,-3.7,100.3,110.7,16,49.2,52.8,21.3,8.9,0,0,0
1996,90.1,A.C. Green,DAL,11,83,82,23,7.2,7.9,0.8,0.8,0.2,0.9,4.5,0.93,0.0,-4.2,97.4,104.8,0.08,48.5,52.3,11.8,9.8,0,0,0
1996,90.1,Tony Massenburg,NJN,13,79,82,26,7.2,6.5,0.3,0.5,0.6,1.2,1.8,0.25,0.0,-3.3,101.1,107.3,47,48.5,52.3,13.5,6.8,0,0,0
1996,90.1,Brian Shaw,ORL,7,77,82,41,7.2,2.5,4.1,0.9,0.3,2.2,29.7,1.88,0.8,-4.5,97.7,107.3,46,42.7,47.8,18.1,7.0,0,0,0
1996,90.1,Ervin Johnson,DEN,12,82,82,21,7.1,11.1,0.9,0.8,2.8,1.4,4.2,0.6,0.0,-3.8,102.9,108.4,49,52.0,54.3,11.4,10.5,0,0,0
1996,90.1,Bison Dele,CHI,1,9,82,6,7.0,3.7,1.3,0.3,0.6,1.2,14.0,1.09,0.0,-0.4,105.0,105.3,39,41.3,45.3,27.1,7.3,0,0,0
1996,90.1,Tyus Edney,SAC,9,70,82,31,6.9,1.6,3.2,0.9,0.0,1.6,26.5,2.02,0.1,-1.0,101.2,103.6,61,39.4,49.9,18.9,9.2,0,0,0
1996,90.1,Terry Porter,MIN,6,82,82,40,6.9,2.1,3.6,0.7,0.1,1.6,31.6,2.3,0.8,0.6,101.2,99.9,0.08199999999999999,49.1,54.4,18.4,11.4,0,0,0
1996,90.1,Elliot Perry,MIL,11,82,82,33,6.9,1.5,3.0,1.2,0.0,1.4,26.2,2.23,0.6,-0.4,102.3,103.5,0.06,52.7,55.7,17.2,11.3,0,0,0
1996,90.1,Sarunas Marciulionis,DEN,12,17,82,5,6.8,1.8,1.5,0.7,0.1,2.4,18.8,0.63,0.6,-2.2,92.5,100.8,62,43.1,49.6,26.0,4.4,0,0,0
1996,90.1,Rex Walters,PHI,14,59,82,18,6.8,1.8,1.9,0.5,0.1,1.0,18.0,1.85,1.0,-3.2,98.6,108.5,0.027000000000000003,54.3,57.1,16.5,9.2,0,0,0
1996,90.1,Jerome Kersey,LAL,4,70,82,48,6.8,5.2,1.3,1.7,0.7,1.1,7.7,1.2,0.2,2.3,104.8,100.5,102,45.1,47.5,14.2,7.7,0,0,0
1996,90.1,Henry James,ATL,4,53,82,39,6.7,1.5,0.4,0.2,0.0,0.5,3.6,0.72,1.4,0.6,107.5,106.1,42,53.4,55.5,16.6,4.7,0,0,0
1996,90.1,Lawrence Moten,VAN,14,67,82,11,6.7,1.8,1.9,0.7,0.4,1.2,18.0,1.59,0.6,-3.4,97.6,107.4,34,43.4,46.1,21.1,6.7,0,0,0
1996,90.1,Byron Scott,LAL,4,79,82,54,6.7,1.5,1.3,0.6,0.2,0.7,11.0,1.87,0.9,2.5,106.2,100.3,75,52.6,59.0,15.0,9.5,0,0,0
1996,90.1,Brooks Thompson,DEN,12,67,82,18,6.6,1.4,2.7,0.8,0.0,1.3,27.7,2.07,1.4,-1.7,104.4,110.4,15,51.8,52.6,21.0,8.1,0,0,0
1996,90.1,Alan Henderson,ATL,4,30,82,20,6.6,3.9,0.8,0.7,0.2,1.0,7.8,0.79,0.0,-2.7,104.8,112.4,6,47.5,51.0,19.7,7.5,0,0,0
1996,90.1,Roy Rogers,VAN,14,82,82,14,6.6,4.7,0.6,0.3,2.0,1.0,4.2,0.53,0.0,-6.0,98.0,111.6,0.013000000000000001,50.6,51.8,15.2,6.9,0,0,0
1996,90.1,Michael Smith,SAC,9,81,82,34,6.6,9.5,2.4,1.0,0.7,1.6,11.3,1.47,0.0,-1.1,103.4,105.0,81,53.9,54.5,11.0,10.1,0,0,0
1996,90.1,Wayman Tisdale,PHX,6,53,82,25,6.5,2.3,0.4,0.2,0.4,0.7,4.5,0.56,0.0,-1.3,104.4,108.3,23,42.6,44.1,24.9,3.9,0,0,0
1996,90.1,Sharone Wright,TOR,12,60,82,23,6.5,3.1,0.5,0.3,0.8,1.6,5.4,0.3,0.0,-3.2,94.6,104.6,45,40.0,42.3,25.0,2.0,0,0,0
1996,90.1,Zan Tabak,TOR,12,13,82,6,6.5,3.8,1.1,0.5,0.8,1.6,11.1,0.67,0.0,-3.4,94.1,103.5,0.052000000000000005,45.1,50.1,21.5,7.4,0,0,0
1996,90.1,Anthony Goldwire,DEN,12,60,82,22,6.5,1.4,3.7,0.6,0.0,1.3,30.5,2.88,1.1,-1.2,101.5,104.4,55,49.4,53.1,16.6,8.5,0,0,0
1996,90.1,Terry Dehere,LAC,8,73,82,30,6.4,1.3,2.2,0.4,0.0,1.3,26.1,1.65,0.7,0.3,102.1,101.8,51,45.4,52.4,22.6,8.4,0,0,0
1996,90.1,Duane Ferrell,IND,10,62,82,33,6.4,2.3,1.1,0.6,0.1,0.9,10.0,1.2,0.3,0.5,103.3,100.3,75,49.9,52.1,17.7,6.7,0,0,0
1996,90.1,Ron Harper,CHI,1,76,82,64,6.3,2.5,2.5,1.1,0.5,0.7,15.2,3.82,0.9,5.5,111.0,98.5,106,52.0,54.3,12.4,8.6,0,0,0
1996,90.1,Buck Williams,NYK,3,74,82,53,6.3,5.4,0.7,0.5,0.5,1.1,5.9,0.67,0.0,1.9,101.8,96.4,107,53.7,57.4,14.7,9.9,0,0,0
1996,90.1,Kurt Thomas,MIA,2,18,82,10,6.3,5.9,0.5,0.7,0.5,1.4,4.2,0.36,0.0,-0.7,97.3,97.0,111,37.1,45.1,18.1,6.5,0,0,0
1996,90.1,Kenny Smith,DEN,12,48,82,16,6.3,0.9,2.4,0.4,0.0,1.5,26.2,1.63,1.2,-4.4,99.2,113.7,-1,54.6,58.0,18.9,8.4,0,0,0
1996,90.1,Tom Hammonds,DEN,12,81,82,21,6.2,5.0,0.8,0.2,0.3,1.1,5.8,0.73,0.0,-3.0,102.5,108.7,33,48.0,53.4,13.9,6.4,0,0,0
1996,90.1,Willie Burton,ATL,4,24,82,15,6.2,1.7,0.5,0.3,0.1,1.1,5.6,0.41,0.5,-2.4,95.8,102.7,55,39.2,50.7,20.7,3.5,0,0,0
1996,90.1,Aaron Williams,VAN,14,33,82,4,6.2,4.3,0.5,0.5,0.9,1.0,5.1,0.47,0.0,-3.2,93.3,102.6,0.057999999999999996,57.4,59.9,16.1,11.2,0,0,0
1996,90.1,Darrell Armstrong,ORL,7,67,82,34,6.1,1.1,2.6,0.9,0.1,1.5,30.8,1.77,0.8,0.5,101.1,100.1,64,46.2,52.5,21.3,9.2,0,0,0
1996,90.1,Chris Carr,MIN,6,55,82,28,6.1,2.1,0.9,0.4,0.2,0.7,9.9,1.3,0.6,0.9,103.0,100.1,63,51.8,55.6,18.1,8.8,0,0,0
1996,90.1,Bimbo Coles,GSW,10,51,82,19,6.1,2.3,2.9,0.7,0.1,1.2,20.4,2.53,0.6,-2.9,104.3,111.0,17,43.6,46.3,15.0,6.1,0,0,0
1996,90.1,Eric Piatkowski,LAC,8,65,82,28,6.0,1.6,0.8,0.5,0.2,0.7,11.1,1.13,0.8,1.0,105.9,102.4,0.040999999999999995,53.5,57.9,21.1,10.9,0,0,0
1996,90.1,Shandon Anderson,UTA,1,65,82,56,5.9,2.8,0.8,0.4,0.1,1.1,7.4,0.67,0.4,0.6,109.0,106.7,34,50.0,53.4,19.0,6.8,0,0,0
1996,90.1,Kevin Edwards,NJN,13,32,82,10,5.9,1.3,1.8,0.5,0.1,1.5,19.9,1.16,0.5,-2.7,97.5,105.7,38,41.8,47.0,21.5,6.5,0,0,0
1996,90.1,Reggie Williams,NJN,13,13,82,3,5.8,2.4,0.8,0.6,0.3,0.9,9.3,0.83,0.7,-4.4,92.5,105.5,0.04,44.1,46.8,19.0,5.5,0,0,0
1996,90.1,Scott Williams,PHI,14,62,82,18,5.8,6.4,0.7,0.7,0.7,0.8,4.9,0.82,0.0,-2.0,100.9,105.2,0.054000000000000006,50.9,52.9,12.6,8.1,0,0,0
1996,90.1,Vitaly Potapenko,CLE,9,80,82,40,5.8,2.7,0.5,0.3,0.4,1.4,6.4,0.37,0.0,-0.5,94.1,95.2,0.09,44.1,48.6,22.6,4.1,0,0,0
1996,90.1,Melvin Booker,GSW,10,21,82,8,5.8,1.3,2.4,0.1,0.1,1.3,19.5,1.89,0.6,-0.6,102.3,102.7,67,51.0,55.1,14.0,6.4,0,0,0
1996,90.1,Theo Ratliff,DET,5,76,82,48,5.8,3.4,0.2,0.4,1.5,0.7,1.6,0.23,0.0,1.7,107.8,101.4,66,53.1,56.6,16.5,7.5,0,0,0
1996,90.1,Eldridge Recasner,ATL,4,71,82,48,5.7,1.6,1.3,0.5,0.1,0.9,14.1,1.45,0.8,-0.5,99.6,101.0,68,50.6,53.9,16.5,7.8,0,0,0
1996,90.1,Dennis Rodman,CHI,1,55,82,48,5.7,16.1,3.1,0.6,0.3,2.0,11.3,1.53,0.1,10.4,115.2,99.2,153,45.6,47.9,9.9,12.1,0,0,0
1996,90.1,Sam Mack,HOU,2,52,82,34,5.6,2.0,1.1,0.6,0.1,0.8,10.8,1.38,0.9,-0.6,98.6,99.4,76,49.0,52.1,16.1,7.1,0,0,0
1996,90.1,Pooh Richardson,LAC,8,59,82,27,5.6,1.7,2.9,0.9,0.1,1.1,27.1,2.73,0.7,-1.4,97.8,101.7,65,44.2,45.5,17.8,8.9,0,0,0
1996,90.1,Xavier McDaniel,NJN,13,62,82,19,5.6,5.1,1.0,0.6,0.3,1.1,8.5,0.93,0.1,0.1,102.5,102.4,66,39.6,43.9,16.3,6.9,0,0,0
1996,90.1,Vincent Askew,DEN,12,43,82,19,5.6,2.3,2.1,0.4,0.1,1.1,18.7,1.96,0.2,-0.8,98.9,99.1,87,45.4,53.2,14.9,6.2,0,0,0
1996,90.1,Haywoode Workman,IND,10,4,82,1,5.5,1.8,2.8,0.8,0.0,1.3,23.4,2.2,0.0,-4.3,95.6,108.3,33,55.0,53.8,13.3,6.6,0,0,0
1996,90.1,Tony Delk,CHH,5,61,82,39,5.4,1.6,1.6,0.6,0.1,1.1,18.7,1.46,0.9,0.2,106.5,106.3,33,56.6,59.6,17.6,9.3,0,0,0
1996,90.1,Lucious Harris,PHI,14,54,82,13,5.4,1.3,0.9,0.8,0.1,0.6,10.5,1.47,0.7,-1.4,97.7,102.3,53,44.2,46.6,17.9,6.7,0,0,0
1996,90.1,Andrew DeClercq,GSW,10,71,82,26,5.3,4.2,0.5,0.5,0.4,1.1,5.0,0.42,0.0,-1.5,101.3,106.0,35,52.0,55.2,17.0,5.8,0,0,0
1996,90.1,Andrew Lang,MIL,11,52,82,24,5.3,5.3,0.5,0.5,0.9,0.8,3.1,0.64,0.0,-0.7,104.1,105.0,0.06,46.4,49.8,12.2,6.5,0,0,0
1996,90.1,Chris Whitney,WAS,8,82,82,44,5.2,1.3,2.2,0.6,0.0,0.8,26.8,2.68,0.7,0.5,98.7,97.7,67,50.9,56.6,17.5,12.0,0,0,0
1996,90.1,Aaron McKie,DET,5,83,82,48,5.2,2.7,1.9,0.9,0.3,1.1,16.3,1.79,0.5,1.6,101.5,97.8,0.1,46.7,52.4,14.2,9.5,0,0,0
1996,90.1,Scott Burrell,GSW,10,57,82,25,5.2,2.8,1.3,0.5,0.3,0.9,12.1,1.4,0.7,0.4,104.2,102.5,0.055999999999999994,43.9,48.5,16.6,6.0,0,0,0
1996,90.1,Charlie Ward,NYK,3,79,82,56,5.2,2.8,4.1,1.1,0.2,1.9,28.2,2.22,0.6,1.1,103.1,100.2,94,46.6,52.2,13.7,8.8,0,0,0
1996,90.1,Erick Dampier,IND,10,72,82,37,5.1,4.1,0.6,0.3,1.0,1.2,7.4,0.51,0.0,-1.1,97.2,99.8,64,39.1,45.1,21.4,7.0,0,0,0
1996,90.1,Lee Mayberry,VAN,14,80,82,14,5.1,1.7,4.1,0.8,0.1,1.1,26.5,3.62,1.0,-5.2,98.2,108.6,0.037000000000000005,51.5,52.5,11.4,7.0,0,0,0
1996,90.1,Felton Spencer,GSW,10,73,82,24,5.1,5.7,0.3,0.5,0.7,1.2,2.0,0.25,0.0,-0.7,106.1,106.8,0.044000000000000004,48.9,52.4,12.7,4.0,0,0,0
1996,90.1,Brent Price,HOU,2,25,82,14,5.0,1.2,2.6,0.7,0.0,1.3,24.9,2.03,0.7,1.3,105.8,100.8,63,50.0,55.1,16.5,7.9,0,0,0
1996,90.1,Hubert Davis,TOR,12,36,82,10,5.0,1.1,0.9,0.3,0.1,0.6,8.8,1.62,0.4,-1.1,101.3,105.0,46,44.6,46.6,14.9,4.7,0,0,0
1996,90.1,Grant Long,DET,5,65,82,41,5.0,3.4,0.6,0.7,0.1,0.7,5.8,0.81,0.3,1.1,105.0,100.8,0.07,47.8,52.3,15.1,7.9,0,0,0
1996,90.1,Tony Smith,CHH,5,69,82,43,5.0,1.4,2.2,0.7,0.3,1.1,17.5,2.05,0.5,0.1,107.8,107.3,0.036000000000000004,45.7,47.7,15.3,5.1,0,0,0
1996,90.1,Emanual Davis,HOU,2,13,82,12,5.0,1.7,2.0,0.7,0.2,1.3,19.1,1.53,0.9,2.5,103.2,95.1,0.10099999999999999,55.6,56.5,14.3,8.4,0,0,0
1996,90.1,Jeff McInnis,DEN,12,13,82,2,5.0,0.5,1.4,0.2,0.1,1.0,32.7,1.38,0.9,-3.4,95.3,110.2,0.009000000000000001,59.2,60.9,25.2,9.0,0,0,0
1996,90.1,Jaren Jackson,WAS,8,75,82,41,5.0,1.8,0.9,0.6,0.2,0.8,9.0,1.07,0.7,0.4,99.3,97.6,75,48.8,52.0,16.1,6.2,0,0,0
1996,90.1,Kevin Gamble,SAC,9,62,82,26,5.0,1.7,1.2,0.3,0.3,0.4,13.4,2.85,0.9,-1.4,101.5,107.0,0.03,52.4,52.9,14.6,8.5,0,0,0
1996,90.1,Samaki Walker,DAL,11,43,82,14,4.9,3.4,0.4,0.3,0.5,0.9,5.0,0.44,0.0,-3.0,96.6,108.1,23,44.1,48.5,19.5,7.4,0,0,0
1996,90.1,Loren Meyer,PHX,6,54,82,24,4.9,2.7,0.4,0.2,0.3,1.1,4.6,0.31,0.1,-2.1,97.7,104.6,0.036000000000000004,45.1,48.9,21.2,3.4,0,0,0
1996,90.1,Keith Askins,MIA,2,78,82,60,4.9,3.5,1.0,0.7,0.2,0.8,6.8,1.27,0.9,2.2,103.6,98.6,105,54.1,55.7,10.4,6.0,0,0,0
1996,90.1,Jon Barry,ATL,4,58,82,38,4.9,1.7,2.0,0.9,0.1,1.0,19.3,1.95,0.8,1.8,102.5,97.0,0.08900000000000001,50.4,53.5,14.8,9.5,0,0,0
1996,90.1,John Crotty,MIA,2,48,82,35,4.8,1.0,2.1,0.4,0.0,0.9,28.7,2.43,0.4,-0.9,96.5,99.4,62,57.8,63.7,15.5,10.7,0,0,0
1996,90.1,Oliver Miller,TOR,12,61,82,22,4.8,5.0,1.4,0.8,1.0,1.5,11.6,0.97,0.0,-0.2,103.6,103.5,0.06,51.7,53.9,13.8,8.2,0,0,0
1996,90.1,Travis Knight,LAL,4,71,82,48,4.8,4.5,0.5,0.4,0.8,0.7,5.2,0.8,0.0,1.7,105.3,99.6,0.07200000000000001,50.9,53.6,14.0,8.3,0,0,0
1996,90.1,Othella Harrington,HOU,2,57,82,37,4.8,3.5,0.3,0.2,0.4,1.0,3.3,0.32,0.0,0.4,101.1,99.8,66,54.9,57.0,15.0,6.5,0,0,0
